Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Day,Month,Year,DayOfWeek
2013-02-22 00:00:00-05:00,0.5350775656591555,0.5550148445618367,0.5309368364801581,0.5528671741485596,29910000,0.0,0.0,0.0,22,2,2013,Friday
2013-02-25 00:00:00-05:00,0.5659031811628711,0.569430180406429,0.5212750434875488,0.5212750434875488,27048000,0.0,0.0,0.0,25,2,2013,Monday
2013-02-26 00:00:00-05:00,0.5237292431440186,0.5381446014695408,0.5197412053483023,0.5343111753463745,17646000,0.0,0.0,0.0,26,2,2013,Tuesday
2013-02-27 00:00:00-05:00,0.5369180365514439,0.5666697877995238,0.5340038340417232,0.5582355260848999,12156000,0.0,0.0,0.0,27,2,2013,Wednesday
2013-02-28 00:00:00-05:00,0.5539412367499141,0.5728046881894661,0.5539412367499141,0.5724982619285583,18894000,0.0,0.0,0.0,28,2,2013,Thursday
2013-03-01 00:00:00-05:00,0.5453531262218442,0.5597684837028036,0.5301703595902729,0.5522543787956238,21294000,0.0,0.0,0.0,1,3,2013,Friday
2013-03-04 00:00:00-05:00,0.5550149379578184,0.5570079970589238,0.5369180227476192,0.5499539971351624,10890000,0.0,0.0,0.0,4,3,2013,Monday
2013-03-05 00:00:00-05:00,0.5646766723472335,0.5852267506113992,0.5645229930718523,0.5812397003173828,24552000,0.0,0.0,0.0,5,3,2013,Tuesday
2013-03-06 00:00:00-05:00,0.5935083506779315,0.5938147768863846,0.5784792612752617,0.5838466286659241,22008000,0.0,0.0,0.0,6,3,2013,Wednesday
2013-03-07 00:00:00-05:00,0.5899812612112876,0.6004095133602534,0.5858405316677477,0.5913615226745605,15654000,0.0,0.0,0.0,7,3,2013,Thursday
2013-03-08 00:00:00-05:00,0.605776883307193,0.605776883307193,0.5774053416704839,0.5927417874336243,29580000,0.0,0.0,0.0,8,3,2013,Friday
2013-03-11 00:00:00-04:00,0.5896740263206027,0.5974954357301617,0.5789393467568599,0.5955023765563965,9966000,0.0,0.0,0.0,11,3,2013,Monday
2013-03-12 00:00:00-04:00,0.5872208152624646,0.6050104259884965,0.5872208152624646,0.604396641254425,10350000,0.0,0.0,0.0,12,3,2013,Tuesday
2013-03-13 00:00:00-04:00,0.6027099421052254,0.6132918737262187,0.5927417952066328,0.6097648739814758,12882000,0.0,0.0,0.0,13,3,2013,Wednesday
2013-03-14 00:00:00-04:00,0.6163589168718779,0.626940850106702,0.6135983934727799,0.6181992292404175,10014000,0.0,0.0,0.0,14,3,2013,Thursday
2013-03-15 00:00:00-04:00,0.6181992022014758,0.6181992022014758,0.5824663531082656,0.5881410241127014,22080000,0.0,0.0,0.0,15,3,2013,Friday
2013-03-18 00:00:00-04:00,0.563756582919952,0.5801659335534087,0.5563952240976687,0.5643693804740906,22266000,0.0,0.0,0.0,18,3,2013,Monday
2013-03-19 00:00:00-04:00,0.573418255427996,0.5755650485725594,0.5433591476255695,0.5577754378318787,18228000,0.0,0.0,0.0,19,3,2013,Tuesday
2013-03-20 00:00:00-04:00,0.5705042218421006,0.5827728438123418,0.5686638545040699,0.5797058939933777,21108000,0.0,0.0,0.0,20,3,2013,Wednesday
2013-03-21 00:00:00-04:00,0.5780190770095799,0.5780190770095799,0.5504140667144612,0.5522543787956238,20580000,0.0,0.0,0.0,21,3,2013,Thursday
2013-03-22 00:00:00-04:00,0.5613023794289196,0.5789392414467672,0.5596156919135344,0.5695838928222656,14652000,0.0,0.0,0.0,22,3,2013,Friday
2013-03-25 00:00:00-04:00,0.5815462192939399,0.590287785267246,0.5576218295529767,0.5666698217391968,13764000,0.0,0.0,0.0,25,3,2013,Monday
2013-03-26 00:00:00-04:00,0.5712706058351407,0.5832327996241508,0.5712706058351407,0.5823126435279846,9618000,0.0,0.0,0.0,26,3,2013,Tuesday
2013-03-27 00:00:00-04:00,0.5728044932888424,0.5866069979834462,0.5616088321999833,0.584766685962677,9366000,0.0,0.0,0.0,27,3,2013,Wednesday
2013-03-28 00:00:00-04:00,0.5941221334120258,0.598109184270428,0.5774054238001665,0.5953487157821655,11640000,0.0,0.0,0.0,28,3,2013,Thursday
2013-04-01 00:00:00-04:00,0.5866071177660398,0.5919744853452096,0.5563952586019586,0.5617625713348389,14892000,0.0,0.0,0.0,1,4,2013,Monday
2013-04-02 00:00:00-04:00,0.5778653785434874,0.5778653785434874,0.5395247074551489,0.5456594824790955,23736000,0.0,0.0,0.0,2,4,2013,Tuesday
2013-04-03 00:00:00-04:00,0.567436937667332,0.567436937667332,0.5071659986519202,0.5128397345542908,25308000,0.0,0.0,0.0,3,4,2013,Wednesday
2013-04-04 00:00:00-04:00,0.5134538081245401,0.533697464387685,0.5025654482319348,0.5324708819389343,17364000,0.0,0.0,0.0,4,4,2013,Thursday
2013-04-05 00:00:00-04:00,0.5068588576159011,0.5274099245839259,0.49612417846952994,0.5248021483421326,27174000,0.0,0.0,0.0,5,4,2013,Friday
2013-04-08 00:00:00-04:00,0.5191285527064222,0.5441257953643799,0.5125336692261486,0.5441257953643799,14004000,0.0,0.0,0.0,8,4,2013,Monday
2013-04-09 00:00:00-04:00,0.5390648170940728,0.5705041909884028,0.5344639812672541,0.5590021014213562,19890000,0.0,0.0,0.0,9,4,2013,Tuesday
2013-04-10 00:00:00-04:00,0.564369353505284,0.5970353063045561,0.5640629273197145,0.5948885679244995,29310000,0.0,0.0,0.0,10,4,2013,Wednesday
2013-04-11 00:00:00-04:00,0.5886010951076844,0.5999495599682577,0.5777118582175605,0.5890612006187439,13578000,0.0,0.0,0.0,11,4,2013,Thursday
2013-04-12 00:00:00-04:00,0.5749513974472581,0.5856870110532961,0.5605360362778383,0.5803196430206299,11412000,0.0,0.0,0.0,12,4,2013,Friday
2013-04-15 00:00:00-04:00,0.5649832485568143,0.575565182856583,0.5358442900182252,0.5389121174812317,22998000,0.0,0.0,0.0,15,4,2013,Monday
2013-04-16 00:00:00-04:00,0.5522543920727909,0.5728045258577408,0.5468861477439307,0.5712705850601196,15036000,0.0,0.0,0.0,16,4,2013,Tuesday
2013-04-17 00:00:00-04:00,0.5490337998679873,0.5490337998679873,0.5080863354223975,0.514987587928772,26514000,0.0,0.0,0.0,17,4,2013,Wednesday
2013-04-18 00:00:00-04:00,0.5284828469734152,0.5412124504567853,0.4984246144272117,0.5010314583778381,19272000,0.0,0.0,0.0,18,4,2013,Thursday
2013-04-19 00:00:00-04:00,0.5063988069267623,0.5165206336999918,0.49014308149970953,0.5129936337471008,22866000,0.0,0.0,0.0,19,4,2013,Friday
2013-04-22 00:00:00-04:00,0.5168280586978565,0.5344639931157829,0.4965843477032983,0.5286365747451782,22254000,0.0,0.0,0.0,22,4,2013,Monday
2013-04-23 00:00:00-04:00,0.5367643674992548,0.5652895369726332,0.5367643674992548,0.5626827478408813,29820000,0.0,0.0,0.0,23,4,2013,Tuesday
2013-04-24 00:00:00-04:00,0.5525608564619726,0.5882937597148021,0.5525608564619726,0.5829263925552368,17994000,0.0,0.0,0.0,24,4,2013,Wednesday
2013-04-25 00:00:00-04:00,0.5890612382669645,0.6109915828206408,0.5873736727198682,0.5999495983123779,18084000,0.0,0.0,0.0,25,4,2013,Thursday
2013-04-26 00:00:00-04:00,0.5833866410676928,0.5899814697062448,0.5769454369115727,0.5835403203964233,9282000,0.0,0.0,0.0,26,4,2013,Friday
2013-04-29 00:00:00-04:00,0.5827728223787547,0.6080774198640981,0.5827728223787547,0.6034765839576721,10020000,0.0,0.0,0.0,29,4,2013,Monday
2013-04-30 00:00:00-04:00,0.6094574769198922,0.6214196681976318,0.5950421215944012,0.6214196681976318,9654000,0.0,0.0,0.0,30,4,2013,Tuesday
2013-05-01 00:00:00-04:00,0.6244875630175072,0.6244875630175072,0.6019434392630592,0.6039365530014038,9882000,0.0,0.0,0.0,1,5,2013,Wednesday
2013-05-02 00:00:00-04:00,0.6180463833151502,0.631695263977063,0.6059305658672992,0.6289347410202026,12612000,0.0,0.0,0.0,2,5,2013,Thursday
2013-05-03 00:00:00-04:00,0.6510189147007089,0.6594541100037975,0.6448841923053672,0.6471846103668213,21360000,0.0,0.0,0.0,3,5,2013,Friday
2013-05-06 00:00:00-04:00,0.6597603340342626,0.6680418474865822,0.651632499847438,0.6602203845977783,17496000,0.0,0.0,0.0,6,5,2013,Monday
2013-05-07 00:00:00-04:00,0.6698822596935348,0.6698822596935348,0.6485647156200203,0.6593003273010254,10182000,0.0,0.0,0.0,7,5,2013,Tuesday
2013-05-08 00:00:00-04:00,0.6594538774746304,0.6862914754192022,0.6588401476739262,0.6852185726165771,10608000,0.0,0.0,0.0,8,5,2013,Wednesday
2013-05-09 00:00:00-04:00,0.6853715948366792,0.705308881426794,0.6827647504089075,0.6961072087287903,15090000,0.0,0.0,0.0,9,5,2013,Thursday
2013-05-10 00:00:00-04:00,0.7027018318561782,0.7152768771375545,0.7010142666808772,0.7151241302490234,12012000,0.0,0.0,0.0,10,5,2013,Friday
2013-05-13 00:00:00-04:00,0.7169645237064789,0.7169645237064789,0.6905860928724308,0.6936529874801636,14652000,0.0,0.0,0.0,13,5,2013,Monday
2013-05-14 00:00:00-04:00,0.6993276957067118,0.7085293672534388,0.6915062858612517,0.7042349576950073,11418000,0.0,0.0,0.0,14,5,2013,Tuesday
2013-05-15 00:00:00-04:00,0.7042349876635076,0.7319936827858708,0.6977938392452131,0.7229456901550293,8250000,0.0,0.0,0.0,15,5,2013,Wednesday
2013-05-16 00:00:00-04:00,0.728926828106598,0.7346005675339115,0.7065354446349339,0.7091432213783264,8520000,0.0,0.0,0.0,16,5,2013,Thursday
2013-05-17 00:00:00-04:00,0.7253988552498147,0.7369009451756992,0.7155843308530032,0.7358280420303345,9216000,0.0,0.0,0.0,17,5,2013,Friday
2013-05-20 00:00:00-04:00,0.7399686476208912,0.7445695376612941,0.7273927242844487,0.7316871881484985,16860000,0.0,0.0,0.0,20,5,2013,Monday
2013-05-21 00:00:00-04:00,0.7395088539541467,0.7395088539541467,0.7232522458447364,0.730153501033783,9300000,0.0,0.0,0.0,21,5,2013,Tuesday
2013-05-22 00:00:00-04:00,0.7364408491520396,0.7534639302251702,0.6859852810453401,0.6967208385467529,25668000,0.0,0.0,0.0,22,5,2013,Wednesday
2013-05-23 00:00:00-04:00,0.6758633981278731,0.6996341082613534,0.6571536291847938,0.6959534287452698,18678000,0.0,0.0,0.0,23,5,2013,Thursday
2013-05-24 00:00:00-04:00,0.6824581475685632,0.6958006024360657,0.6747894856619201,0.6958006024360657,6270000,0.0,0.0,0.0,24,5,2013,Friday
2013-05-28 00:00:00-04:00,0.7326073086857015,0.7326073086857015,0.7092957752825906,0.7143566608428955,11004000,0.0,0.0,0.0,28,5,2013,Tuesday
2013-05-29 00:00:00-04:00,0.6945728856734219,0.7298466031119171,0.6945728856734219,0.72309809923172,5958000,0.0,0.0,0.0,29,5,2013,Wednesday
2013-05-30 00:00:00-04:00,0.7276990384613391,0.7646593936073472,0.7276990384613391,0.7563779354095459,11388000,0.0,0.0,0.0,30,5,2013,Thursday
2013-05-31 00:00:00-04:00,0.7385886411297236,0.7608254139526873,0.7287731833415634,0.7342941761016846,9222000,0.0,0.0,0.0,31,5,2013,Friday
2013-06-03 00:00:00-04:00,0.7313798357838475,0.7531574296930988,0.709755866311188,0.7361343502998352,14388000,0.0,0.0,0.0,3,6,2013,Monday
2013-06-04 00:00:00-04:00,0.7422690660495458,0.7691067229158353,0.7352141888151702,0.7459497451782227,24846000,0.0,0.0,0.0,4,6,2013,Tuesday
2013-06-05 00:00:00-04:00,0.7413488699027068,0.7413488699027068,0.7086829198152105,0.7112897634506226,13428000,0.0,0.0,0.0,5,6,2013,Wednesday
2013-06-06 00:00:00-04:00,0.7102160396032737,0.7257061668869614,0.6869054350324413,0.705768883228302,11610000,0.0,0.0,0.0,6,6,2013,Thursday
2013-06-07 00:00:00-04:00,0.7191110670418047,0.7407350320334172,0.704388408316015,0.7395084500312805,11730000,0.0,0.0,0.0,7,6,2013,Friday
2013-06-10 00:00:00-04:00,0.7513172215748148,0.7554579519194796,0.7336803549946395,0.7511635422706604,10980000,0.0,0.0,0.0,10,6,2013,Monday
2013-06-11 00:00:00-04:00,0.7353676137223006,0.735674039815854,0.7005540006102721,0.7031617760658264,16632000,0.0,0.0,0.0,11,6,2013,Tuesday
2013-06-12 00:00:00-04:00,0.7204914545677326,0.724938610375811,0.6749431543081689,0.6773972511291504,17346000,0.0,0.0,0.0,12,6,2013,Wednesday
2013-06-13 00:00:00-04:00,0.6735630343310675,0.7212581377228793,0.6703424600634416,0.7183448672294617,14190000,0.0,0.0,0.0,13,6,2013,Thursday
2013-06-14 00:00:00-04:00,0.7336802911822407,0.7359807089172604,0.7063825820972939,0.7105233669281006,8658000,0.0,0.0,0.0,14,6,2013,Friday
2013-06-17 00:00:00-04:00,0.7295393992664981,0.7546912986021552,0.7295393992664981,0.7410415410995483,12372000,0.0,0.0,0.0,17,6,2013,Monday
2013-06-18 00:00:00-04:00,0.7571445646561581,0.7799959948198655,0.7439557883391343,0.7770818471908569,15378000,0.0,0.0,0.0,18,6,2013,Tuesday
2013-06-19 00:00:00-04:00,0.7783083414040344,0.7876636904603617,0.7494766950377699,0.7517771124839783,16416000,0.0,0.0,0.0,19,6,2013,Wednesday
2013-06-20 00:00:00-04:00,0.7237121178161702,0.7237121178161702,0.6744831324197591,0.6816908121109009,19248000,0.0,0.0,0.0,20,6,2013,Thursday
2013-06-21 00:00:00-04:00,0.6833783248171038,0.702394516862531,0.6619071036461701,0.6869053244590759,19020000,0.0,0.0,0.0,21,6,2013,Friday
2013-06-24 00:00:00-04:00,0.6602204384655045,0.6727964163586972,0.628781069618468,0.644271194934845,22710000,0.0,0.0,0.0,24,6,2013,Monday
2013-06-25 00:00:00-04:00,0.6616005880444096,0.6954931704397977,0.6599139555109882,0.6919661164283752,13842000,0.0,0.0,0.0,25,6,2013,Tuesday
2013-06-26 00:00:00-04:00,0.7120563635934594,0.7142040345542242,0.6885920793408553,0.7008616328239441,11466000,0.0,0.0,0.0,26,6,2013,Wednesday
2013-06-27 00:00:00-04:00,0.7207978373784028,0.7281591950117677,0.7086828980537492,0.7100631594657898,11340000,0.0,0.0,0.0,27,6,2013,Thursday
2013-06-28 00:00:00-04:00,0.7119033902812483,0.7290792678762671,0.6924262180035412,0.7195711731910706,11352000,0.0,0.0,0.0,28,6,2013,Friday
2013-07-01 00:00:00-04:00,0.7249387536319057,0.7373610546960252,0.7120564018760395,0.7142040729522705,8286000,0.0,0.0,0.0,1,7,2013,Monday
2013-07-02 00:00:00-04:00,0.7142037614379827,0.7376680367176927,0.701781520638364,0.7160441279411316,12954000,0.0,0.0,0.0,2,7,2013,Tuesday
2013-07-03 00:00:00-04:00,0.6947267239566405,0.7361342926586254,0.6947267239566405,0.7273926734924316,6444000,0.0,0.0,0.0,3,7,2013,Wednesday
2013-07-05 00:00:00-04:00,0.7407351585781783,0.7588320726731499,0.7307669568339119,0.7557642459869385,11562000,0.0,0.0,0.0,5,7,2013,Friday
2013-07-08 00:00:00-04:00,0.7746278209414915,0.7746278209414915,0.7034684899813165,0.7108297944068909,29700000,0.0,0.0,0.0,8,7,2013,Monday
2013-07-09 00:00:00-04:00,0.7299996081524955,0.7390485321429612,0.7247859203193107,0.7327601313591003,10788000,0.0,0.0,0.0,9,7,2013,Tuesday
2013-07-10 00:00:00-04:00,0.7309197075031043,0.761745346479631,0.7304596569019248,0.7579119205474854,14016000,0.0,0.0,0.0,10,7,2013,Wednesday
2013-07-11 00:00:00-04:00,0.7899641672657036,0.80698724667753,0.7812225474054862,0.8062207698822021,13638000,0.0,0.0,0.0,11,7,2013,Thursday
2013-07-12 00:00:00-04:00,0.812814741487295,0.8233966737967559,0.8062207921676317,0.8200232982635498,8298000,0.0,0.0,0.0,12,7,2013,Friday
2013-07-15 00:00:00-04:00,0.8266172061534385,0.8266172061534385,0.8140421605198773,0.8198695778846741,8160000,0.0,0.0,0.0,15,7,2013,Monday
2013-07-16 00:00:00-04:00,0.8149624644504332,0.838579495164639,0.8137349496934532,0.8266173005104065,11532000,0.0,0.0,0.0,16,7,2013,Tuesday
2013-07-17 00:00:00-04:00,0.8382730726398806,0.8385794988486013,0.8220164684617143,0.8287649750709534,13026000,0.0,0.0,0.0,17,7,2013,Wednesday
2013-07-18 00:00:00-04:00,0.83520610554135,0.83520610554135,0.7994723239287789,0.8082138895988464,14046000,0.0,0.0,0.0,18,7,2013,Thursday
2013-07-19 00:00:00-04:00,0.7950252426034148,0.8033067584037781,0.7799960972399065,0.8033067584037781,12150000,0.0,0.0,0.0,19,7,2013,Friday
2013-07-22 00:00:00-04:00,0.808981416588041,0.808981416588041,0.7872037644808094,0.7974792718887329,6804000,0.0,0.0,0.0,22,7,2013,Monday
2013-07-23 00:00:00-04:00,0.7977854658133069,0.8221699001706302,0.785056797221567,0.7887374758720398,13200000,0.0,0.0,0.0,23,7,2013,Tuesday
2013-07-24 00:00:00-04:00,0.7974791667826421,0.7974791667826421,0.7425755141041652,0.7454897165298462,20934000,0.0,0.0,0.0,24,7,2013,Wednesday
2013-07-25 00:00:00-04:00,0.7359807256911058,0.7592922621541769,0.7310734639144941,0.7588321566581726,9228000,0.0,0.0,0.0,25,7,2013,Thursday
2013-07-26 00:00:00-04:00,0.7572981352738153,0.7572981352738153,0.7261660724051355,0.7382810115814209,10296000,0.0,0.0,0.0,26,7,2013,Friday
2013-07-29 00:00:00-04:00,0.7373610947519904,0.7427293403472366,0.7200315853678394,0.726166307926178,7278000,0.0,0.0,0.0,29,7,2013,Monday
2013-07-30 00:00:00-04:00,0.7335276283838712,0.7553043483709251,0.733067522845598,0.7503970861434937,7872000,0.0,0.0,0.0,30,7,2013,Tuesday
2013-07-31 00:00:00-04:00,0.7576046608106177,0.7755478967625334,0.7523909730797589,0.761132538318634,7854000,0.0,0.0,0.0,31,7,2013,Wednesday
2013-08-01 00:00:00-04:00,0.7864370423597372,0.8039202244543803,0.781068798792933,0.8023862838745117,11010000,0.0,0.0,0.0,1,8,2013,Thursday
2013-08-02 00:00:00-04:00,0.7947185268717517,0.7947185268717517,0.7721744056916866,0.7872034907341003,5070000,0.0,0.0,0.0,2,8,2013,Friday
2013-08-05 00:00:00-04:00,0.7781556515006863,0.7870499633938285,0.7761616600647244,0.7835229635238647,3534000,0.0,0.0,0.0,5,8,2013,Monday
2013-08-06 00:00:00-04:00,0.7845966716660393,0.7845966716660393,0.7586783522093624,0.7675735950469971,4620000,0.0,0.0,0.0,6,8,2013,Tuesday
2013-08-07 00:00:00-04:00,0.7551513858649905,0.7582182799100677,0.7347540010826614,0.7436492443084717,6234000,0.0,0.0,0.0,7,8,2013,Wednesday
2013-08-08 00:00:00-04:00,0.7556115210352142,0.756378052670351,0.732607345038836,0.7459497451782227,4242000,0.0,0.0,0.0,8,8,2013,Thursday
2013-08-09 00:00:00-04:00,0.7438020579525091,0.7474827369994322,0.7293867003214775,0.7349077463150024,4308000,0.0,0.0,0.0,9,8,2013,Friday
2013-08-12 00:00:00-04:00,0.7240185466022305,0.7494768220980059,0.7238657996915702,0.7430356740951538,3732000,0.0,0.0,0.0,12,8,2013,Monday
2013-08-13 00:00:00-04:00,0.7499369679489002,0.7709471558132378,0.7347541984439028,0.7678802609443665,8910000,0.0,0.0,0.0,13,8,2013,Tuesday
2013-08-14 00:00:00-04:00,0.7513171733123771,0.7530038611557289,0.7295395229401802,0.7336803078651428,12360000,0.0,0.0,0.0,14,8,2013,Wednesday
2013-08-15 00:00:00-04:00,0.7100631310025631,0.7100631310025631,0.6824580684071455,0.683378279209137,10518000,0.0,0.0,0.0,15,8,2013,Thursday
2013-08-16 00:00:00-04:00,0.6832247483980751,0.7099096059896037,0.6792376427241749,0.6901260018348694,7278000,0.0,0.0,0.0,16,8,2013,Friday
2013-08-19 00:00:00-04:00,0.6807707082937128,0.6984075754089413,0.6755570198225802,0.6761698722839355,6270000,0.0,0.0,0.0,19,8,2013,Monday
2013-08-20 00:00:00-04:00,0.677703832137493,0.6965672822386181,0.6772437265852537,0.6896659731864929,6636000,0.0,0.0,0.0,20,8,2013,Tuesday
2013-08-21 00:00:00-04:00,0.6830710616461256,0.6919663065930701,0.6671218164303133,0.6744831204414368,8808000,0.0,0.0,0.0,21,8,2013,Wednesday
2013-08-22 00:00:00-04:00,0.681844498501951,0.7016281029979139,0.681844498501951,0.6973336935043335,8454000,0.0,0.0,0.0,22,8,2013,Thursday
2013-08-23 00:00:00-04:00,0.704848659591032,0.707149077386087,0.685985266579353,0.6977937817573547,9096000,0.0,0.0,0.0,23,8,2013,Friday
2013-08-26 00:00:00-04:00,0.6948803203460494,0.7068425115272039,0.6896657013985261,0.6930399537086487,4092000,0.0,0.0,0.0,26,8,2013,Monday
2013-08-27 00:00:00-04:00,0.6671218253509448,0.6697286145283452,0.6384429212354368,0.6413571238517761,16050000,0.0,0.0,0.0,27,8,2013,Tuesday
2013-08-28 00:00:00-04:00,0.6465717040412662,0.6726428323349708,0.6465717040412662,0.6625210046768188,6834000,0.0,0.0,0.0,28,8,2013,Wednesday
2013-08-29 00:00:00-04:00,0.6666616377093831,0.69242633603408,0.6626745325169406,0.6878255009651184,5964000,0.0,0.0,0.0,29,8,2013,Thursday
2013-08-30 00:00:00-04:00,0.6864452457975166,0.6892057688028309,0.6620608087381772,0.6689620614051819,7362000,0.0,0.0,0.0,30,8,2013,Friday
2013-09-03 00:00:00-04:00,0.6997876887455093,0.7115962024958645,0.6755568765266811,0.6853713989257812,7626000,0.0,0.0,0.0,3,9,2013,Tuesday
2013-09-04 00:00:00-04:00,0.6984073269513683,0.7425753588710218,0.6924262312971672,0.7379745244979858,17016000,0.0,0.0,0.0,4,9,2013,Wednesday
2013-09-05 00:00:00-04:00,0.7439557537755261,0.75944494707951,0.7419617623525304,0.755304217338562,5136000,0.0,0.0,0.0,5,9,2013,Thursday
2013-09-06 00:00:00-04:00,0.762819098384054,0.7641993597292074,0.7269325776414385,0.7461023926734924,10566000,0.0,0.0,0.0,6,9,2013,Friday
2013-09-09 00:00:00-04:00,0.7491704067079408,0.779228583722739,0.7474827865410467,0.7760080099105835,5964000,0.0,0.0,0.0,9,9,2013,Monday
2013-09-10 00:00:00-04:00,0.7934911693116874,0.8204833833019762,0.7931847431315655,0.8191031217575073,10008000,0.0,0.0,0.0,10,9,2013,Tuesday
2013-09-11 00:00:00-04:00,0.8088277417943363,0.8181830930354742,0.7905780223879203,0.8120483160018921,4254000,0.0,0.0,0.0,11,9,2013,Wednesday
2013-09-12 00:00:00-04:00,0.8164953894335772,0.8180293303439231,0.7944113680743988,0.7979393005371094,3576000,0.0,0.0,0.0,12,9,2013,Thursday
2013-09-13 00:00:00-04:00,0.79563897844443,0.8088277565900237,0.7855171501014023,0.8085213303565979,2934000,0.0,0.0,0.0,13,9,2013,Friday
2013-09-16 00:00:00-04:00,0.8375066248898766,0.8387332073883329,0.8155753473682922,0.8181831240653992,6642000,0.0,0.0,0.0,16,9,2013,Monday
2013-09-17 00:00:00-04:00,0.8227838094368677,0.8388867329808894,0.8227838094368677,0.8347460031509399,5118000,0.0,0.0,0.0,17,9,2013,Tuesday
2013-09-18 00:00:00-04:00,0.8335183271222818,0.858362865830955,0.8230900762709019,0.8562160730361938,6474000,0.0,0.0,0.0,18,9,2013,Wednesday
2013-09-19 00:00:00-04:00,0.8603568210820983,0.8703250209853685,0.8396530671101934,0.8473207950592041,5850000,0.0,0.0,0.0,19,9,2013,Thursday
2013-09-20 00:00:00-04:00,0.8457881049375909,0.8618910855937161,0.8299916053541644,0.833672285079956,4320000,0.0,0.0,0.0,20,9,2013,Friday
2013-09-23 00:00:00-04:00,0.8365862329290998,0.8483947461949978,0.8126619027037535,0.822936475276947,12870000,0.0,0.0,0.0,23,9,2013,Monday
2013-09-24 00:00:00-04:00,0.8327519642126484,0.8493149933716747,0.8227838167224482,0.8394995927810669,5820000,0.0,0.0,0.0,24,9,2013,Tuesday
2013-09-25 00:00:00-04:00,0.8444077954498336,0.8549897284959237,0.825390722748743,0.8416473269462585,4452000,0.0,0.0,0.0,25,9,2013,Wednesday
2013-09-26 00:00:00-04:00,0.8528420745205416,0.8559099565273757,0.8302980011514937,0.8404198288917542,6276000,0.0,0.0,0.0,26,9,2013,Thursday
2013-09-27 00:00:00-04:00,0.8279974896007072,0.8321382193931448,0.8143486082682482,0.8210961818695068,3846000,0.0,0.0,0.0,27,9,2013,Friday
2013-09-30 00:00:00-04:00,0.7983993493077265,0.8289176302692536,0.7853633205786995,0.8226301074028015,8412000,0.0,0.0,0.0,30,9,2013,Monday
2013-10-01 00:00:00-04:00,0.8279974143458217,0.8503887362327521,0.8221699425099926,0.8439475893974304,5850000,0.0,0.0,0.0,1,10,2013,Tuesday
2013-10-02 00:00:00-04:00,0.8240103241792045,0.8424136638641357,0.8240103241792045,0.8424136638641357,2394000,0.0,0.0,0.0,2,10,2013,Wednesday
2013-10-03 00:00:00-04:00,0.8370463218432606,0.8554496608607589,0.8094412584707363,0.8356660604476929,4836000,0.0,0.0,0.0,3,10,2013,Thursday
2013-10-04 00:00:00-04:00,0.835666073770549,0.8611234122056525,0.835666073770549,0.8543758392333984,4698000,0.0,0.0,0.0,4,10,2013,Friday
2013-10-07 00:00:00-04:00,0.8344387148219141,0.8588231549247425,0.8250842965396576,0.8416473269462585,3126000,0.0,0.0,0.0,7,10,2013,Monday
2013-10-08 00:00:00-04:00,0.843333953626098,0.848548574077425,0.7919582297558876,0.8016200065612793,6852000,0.0,0.0,0.0,8,10,2013,Tuesday
2013-10-09 00:00:00-04:00,0.8020801964268177,0.8088277713160319,0.7654261994280988,0.7913445830345154,7686000,0.0,0.0,0.0,9,10,2013,Wednesday
2013-10-10 00:00:00-04:00,0.8149623974731847,0.8490086114660835,0.812508300547798,0.845174252986908,10824000,0.0,0.0,0.0,10,10,2013,Thursday
2013-10-11 00:00:00-04:00,0.8358188173789628,0.8588229914274711,0.8273845568702257,0.8529955744743347,6798000,0.0,0.0,0.0,11,10,2013,Friday
2013-10-14 00:00:00-04:00,0.8295313634473696,0.8727792471345261,0.8281511019213242,0.8697123527526855,5442000,0.0,0.0,0.0,14,10,2013,Monday
2013-10-15 00:00:00-04:00,0.8707853587370106,0.8750797682583394,0.843487648088226,0.8474747538566589,6456000,0.0,0.0,0.0,15,10,2013,Tuesday
2013-10-16 00:00:00-04:00,0.8529955681847733,0.8736993795220483,0.8488548388250843,0.871552586555481,4344000,0.0,0.0,0.0,16,10,2013,Wednesday
2013-10-17 00:00:00-04:00,0.8580566396671893,0.8917964289297154,0.8448678631592627,0.8899561166763306,5004000,0.0,0.0,0.0,17,10,2013,Thursday
2013-10-18 00:00:00-04:00,0.8997705158720711,0.8997705158720711,0.8749260281336891,0.8959371447563171,6288000,0.0,0.0,0.0,18,10,2013,Friday
2013-10-21 00:00:00-04:00,0.9032984269768769,0.907899261994899,0.8940967569408327,0.9065190553665161,4620000,0.0,0.0,0.0,21,10,2013,Monday
2013-10-22 00:00:00-04:00,0.9120400553394404,0.9120400553394404,0.8850478424502697,0.9005379676818848,6168000,0.0,0.0,0.0,22,10,2013,Tuesday
2013-10-23 00:00:00-04:00,0.8603570454927048,0.8603570454927048,0.7993195479328897,0.8115881681442261,13896000,0.0,0.0,0.0,23,10,2013,Wednesday
2013-10-24 00:00:00-04:00,0.8256970541060118,0.8401132894654603,0.8256970541060118,0.8313717246055603,5088000,0.0,0.0,0.0,24,10,2013,Thursday
2013-10-25 00:00:00-04:00,0.8390394892005034,0.843487577649972,0.8313717593625297,0.8405734300613403,7236000,0.0,0.0,0.0,25,10,2013,Friday
2013-10-28 00:00:00-04:00,0.8404197002376563,0.8611234580650018,0.8348987091196203,0.8579028844833374,3276000,0.0,0.0,0.0,28,10,2013,Monday
