Date,SOXL,AMD,NVDA,INTC,QCOM
2020-08-18 00:00:00-04:00,16.467029571533203,81.66000366210938,12.22433090209961,43.94022750854492,102.91751098632812
2020-08-19 00:00:00-04:00,16.147380828857422,81.08999633789062,12.102444648742676,43.65120315551758,102.00804138183594
2020-08-20 00:00:00-04:00,15.727056503295898,82.7699966430664,12.104933738708496,44.40988540649414,101.65895080566406
2020-08-21 00:00:00-04:00,16.073514938354492,83.80999755859375,12.645825386047363,44.50923538208008,103.80862426757812
2020-08-24 00:00:00-04:00,16.518020629882812,83.08000183105469,12.682463645935059,44.3828010559082,106.4819107055664
2020-08-25 00:00:00-04:00,17.050121307373047,86.3499984741211,12.712127685546875,44.644718170166016,106.51866912841797
2020-08-26 00:00:00-04:00,17.2423038482666,86.0199966430664,12.735058784484863,44.75310516357422,106.60135650634766
2020-08-27 00:00:00-04:00,16.570316314697266,83.80000305175781,12.590738296508789,44.617618560791016,106.58296203613281
2020-08-28 00:00:00-04:00,17.509008407592773,85.55000305175781,13.108694076538086,45.54790496826172,108.58563232421875
2020-08-31 00:00:00-04:00,17.459983825683594,90.81999969482422,13.334772109985352,46.0175666809082,109.41242980957031
2020-09-01 00:00:00-04:00,18.44312858581543,92.18000030517578,13.784066200256348,45.87306213378906,112.08574676513672
2020-09-02 00:00:00-04:00,20.097610473632812,90.22000122070312,14.3081636428833,47.19171142578125,113.76666259765625
2020-09-03 00:00:00-04:00,16.667713165283203,82.54000091552734,12.980719566345215,45.51176834106445,107.53248596191406
2020-09-04 00:00:00-04:00,16.205556869506836,82.01000213623047,12.58877182006836,45.231788635253906,107.1076431274414
2020-09-08 00:00:00-04:00,13.898039817810059,78.69000244140625,11.881166458129883,44.17506408691406,101.38143920898438
2020-09-09 00:00:00-04:00,15.047222137451172,81.91000366210938,12.681024551391602,44.81632614135742,105.30665588378906
2020-09-10 00:00:00-04:00,14.422298431396484,78.9800033569336,12.278852462768555,44.22021484375,103.84740447998047
2020-09-11 00:00:00-04:00,14.371962547302246,76.33999633789062,12.131996154785156,44.50923538208008,104.75251770019531
2020-09-14 00:00:00-04:00,15.280587196350098,77.9000015258789,12.83785343170166,44.62665557861328,104.78944396972656
2020-09-15 00:00:00-04:00,16.06631851196289,78.93000030517578,12.956287384033203,45.1595344543457,107.6710205078125
2020-09-16 00:00:00-04:00,15.582592010498047,76.66000366210938,12.481060981750488,45.49371337890625,105.8053970336914
2020-09-17 00:00:00-04:00,15.511340141296387,76.55000305175781,12.430194854736328,45.44855499267578,106.10093688964844
2020-09-18 00:00:00-04:00,14.78836441040039,74.93000030517578,12.156678199768066,45.060176849365234,102.23114776611328
2020-09-21 00:00:00-04:00,14.717109680175781,77.94000244140625,12.483802795410156,44.90665054321289,103.36713409423828
2020-09-22 00:00:00-04:00,15.250518798828125,77.69999694824219,12.603979110717773,45.114376068115234,105.12195587158203
2020-09-23 00:00:00-04:00,14.115063667297363,74.7300033569336,12.091355323791504,44.09376907348633,102.12031555175781
2020-09-24 00:00:00-04:00,14.527541160583496,75.81999969482422,12.315004348754883,44.40085983276367,103.61652374267578
2020-09-25 00:00:00-04:00,15.154425621032715,78.05999755859375,12.839349746704102,45.105342864990234,105.74998474121094
2020-09-28 00:00:00-04:00,16.391857147216797,79.4800033569336,13.000167846679688,46.45109558105469,109.4166030883789
2020-09-29 00:00:00-04:00,16.528474807739258,81.7699966430664,13.190408706665039,46.23433303833008,108.40989685058594
2020-09-30 00:00:00-04:00,16.550703048706055,81.98999786376953,13.494343757629395,46.7672119140625,108.68698120117188
2020-10-01 00:00:00-04:00,17.57830047607422,84.86000061035156,13.578119277954102,47.18268966674805,110.38633728027344
2020-10-02 00:00:00-04:00,16.01140785217285,81.80000305175781,13.027345657348633,46.071754455566406,106.64584350585938
2020-10-05 00:00:00-04:00,17.574377059936523,86.1500015258789,13.606045722961426,46.68592834472656,111.3099365234375
